,Crypto,Funding Rate,Exchange,date_time
9,"""BTC"" ",-0.008009,"""Binance BTC ",2022-05-26 20:01:38.111193
11,"""BTC"" ",0.0152468,"""dYdX BTC ",2022-05-26 20:01:38.111193
13,"""BTC"" ",0.012,"""FTX BTC ",2022-05-26 20:01:38.111193
15,"""BTC"" ",0.01,"""BitMEX BTC ",2022-05-26 20:01:38.111193
18,"""ETH"" ",-0.014343,"""Binance ETH ",2022-05-26 20:01:38.111193
20,"""ETH"" ",0.008678,"""dYdX ETH ",2022-05-26 20:01:38.111193
22,"""ETH"" ",0.0016,"""FTX ETH ",2022-05-26 20:01:38.111193
24,"""ETH"" ",0.0662,"""BitMEX ETH ",2022-05-26 20:01:38.111193
27,"""XRP"" ",-0.024606,"""Binance XRP ",2022-05-26 20:01:38.111193
30,"""XRP"" ",-0.0216,"""FTX XRP ",2022-05-26 20:01:38.111193
32,"""XRP"" ",0.01,"""BitMEX XRP ",2022-05-26 20:01:38.111193
35,"""BCH"" ",-0.008622,"""Binance BCH ",2022-05-26 20:01:38.111193
37,"""BCH"" ",0.00836432,"""dYdX BCH ",2022-05-26 20:01:38.111193
39,"""BCH"" ",-0.0152,"""FTX BCH ",2022-05-26 20:01:38.111193
41,"""BCH"" ",0.01,"""BitMEX BCH ",2022-05-26 20:01:38.111193
44,"""COMP"" ",0.01,"""Binance COMP ",2022-05-26 20:01:38.111193
46,"""COMP"" ",0.0098632,"""dYdX COMP ",2022-05-26 20:01:38.111193
48,"""COMP"" ",0.0032,"""FTX COMP ",2022-05-26 20:01:38.111193
52,"""KNC"" ",-0.034089,"""Binance KNC ",2022-05-26 20:01:38.111193
55,"""KNC"" ",0.0,"""FTX KNC ",2022-05-26 20:01:38.111193
59,"""LINK"" ",-0.024844,"""Binance LINK ",2022-05-26 20:01:38.111193
61,"""LINK"" ",0.00685192,"""dYdX LINK ",2022-05-26 20:01:38.111193
63,"""LINK"" ",-0.0352,"""FTX LINK ",2022-05-26 20:01:38.111193
65,"""LINK"" ",0.01,"""BitMEX LINK ",2022-05-26 20:01:38.111193
68,"""XTZ"" ",0.006311,"""Binance XTZ ",2022-05-26 20:01:38.111193
70,"""XTZ"" ",0.01,"""dYdX XTZ ",2022-05-26 20:01:38.111193
72,"""XTZ"" ",-0.0136,"""FTX XTZ ",2022-05-26 20:01:38.111193
76,"""BNB"" ",-0.024568,"""Binance BNB ",2022-05-26 20:01:38.111193
79,"""BNB"" ",-0.0288,"""FTX BNB ",2022-05-26 20:01:38.111193
81,"""BNB"" ",0.01,"""BitMEX BNB ",2022-05-26 20:01:38.111193
84,"""LTC"" ",-0.009717,"""Binance LTC ",2022-05-26 20:01:38.111193
86,"""LTC"" ",-0.0038752,"""dYdX LTC ",2022-05-26 20:01:38.111193
88,"""LTC"" ",-0.0192,"""FTX LTC ",2022-05-26 20:01:38.111193
90,"""LTC"" ",0.01,"""BitMEX LTC ",2022-05-26 20:01:38.111193
93,"""ETC"" ",-0.037905,"""Binance ETC ",2022-05-26 20:01:38.111193
95,"""ETC"" ",0.0019224,"""dYdX ETC ",2022-05-26 20:01:38.111193
97,"""ETC"" ",-0.0096,"""FTX ETC ",2022-05-26 20:01:38.111193
101,"""EOS"" ",-0.023682,"""Binance EOS ",2022-05-26 20:01:38.111193
103,"""EOS"" ",0.00398776,"""dYdX EOS ",2022-05-26 20:01:38.111193
105,"""EOS"" ",-0.0368,"""FTX EOS ",2022-05-26 20:01:38.111193
107,"""EOS"" ",0.01,"""BitMEX EOS ",2022-05-26 20:01:38.111193
110,"""DOGE"" ",-0.022276,"""Binance DOGE ",2022-05-26 20:01:38.111193
112,"""DOGE"" ",0.00522792,"""dYdX DOGE ",2022-05-26 20:01:38.111193
114,"""DOGE"" ",-0.0184,"""FTX DOGE ",2022-05-26 20:01:38.111193
116,"""DOGE"" ",0.0611,"""BitMEX DOGE ",2022-05-26 20:01:38.111193
119,"""1INCH"" ",0.151959,"""Binance 1INCH ",2022-05-26 20:01:38.111193
121,"""1INCH"" ",0.0044668,"""dYdX 1INCH ",2022-05-26 20:01:38.111193
123,"""1INCH"" ",0.0072,"""FTX 1INCH ",2022-05-26 20:01:38.111193
127,"""AAVE"" ",0.115395,"""Binance AAVE ",2022-05-26 20:01:38.111193
129,"""AAVE"" ",-0.00484864,"""dYdX AAVE ",2022-05-26 20:01:38.111193
131,"""AAVE"" ",0.0072,"""FTX AAVE ",2022-05-26 20:01:38.111193
138,"""AAVET"" ",0.1941,"""BitMEX AAVET ",2022-05-26 20:01:38.111193
141,"""ADA"" ",-0.010408,"""Binance ADA ",2022-05-26 20:01:38.111193
143,"""ADA"" ",-0.00057008,"""dYdX ADA ",2022-05-26 20:01:38.111193
145,"""ADA"" ",-0.0192,"""FTX ADA ",2022-05-26 20:01:38.111193
147,"""ADA"" ",0.0634,"""BitMEX ADA ",2022-05-26 20:01:38.111193
153,"""ADAT"" ",0.01,"""BitMEX ADAT ",2022-05-26 20:01:38.111193
158,"""AGLD"" ",0.004,"""FTX AGLD ",2022-05-26 20:01:38.111193
162,"""AKRO"" ",0.083221,"""Binance AKRO ",2022-05-26 20:01:38.111193
170,"""ALCX"" ",-0.0168,"""FTX ALCX ",2022-05-26 20:01:38.111193
174,"""ALGO"" ",0.002378,"""Binance ALGO ",2022-05-26 20:01:38.111193
176,"""ALGO"" ",0.00851536,"""dYdX ALGO ",2022-05-26 20:01:38.111193
178,"""ALGO"" ",-0.0144,"""FTX ALGO ",2022-05-26 20:01:38.111193
182,"""ALICE"" ",0.021982,"""Binance ALICE ",2022-05-26 20:01:38.111193
185,"""ALICE"" ",-0.02,"""FTX ALICE ",2022-05-26 20:01:38.111193
189,"""ALPHA"" ",0.069044,"""Binance ALPHA ",2022-05-26 20:01:38.111193
192,"""ALPHA"" ",-0.0392,"""FTX ALPHA ",2022-05-26 20:01:38.111193
199,"""ALTME"" ",0.01,"""BitMEX ALTME ",2022-05-26 20:01:38.111193
205,"""ALTMEXTT"" ",1.2127,"""BitMEX ALTMEXTT ",2022-05-26 20:01:38.111193
210,"""AMC"" ",0.0,"""FTX AMC ",2022-05-26 20:01:38.111193
216,"""ANC"" ",-0.9776,"""FTX ANC ",2022-05-26 20:01:38.111193
220,"""ANKR"" ",0.144693,"""Binance ANKR ",2022-05-26 20:01:38.111193
228,"""APE"" ",-0.0288,"""FTX APE ",2022-05-26 20:01:38.111193
230,"""APE"" ",-0.2004,"""BitMEX APE ",2022-05-26 20:01:38.111193
236,"""APET"" ",-0.0218,"""BitMEX APET ",2022-05-26 20:01:38.111193
241,"""AR"" ",-0.0072,"""FTX AR ",2022-05-26 20:01:38.111193
247,"""ASD"" ",-0.044,"""FTX ASD ",2022-05-26 20:01:38.111193
253,"""ATLAS"" ",-0.4952,"""FTX ATLAS ",2022-05-26 20:01:38.111193
257,"""ATOM"" ",0.00242,"""Binance ATOM ",2022-05-26 20:01:38.111193
259,"""ATOM"" ",0.00043944,"""dYdX ATOM ",2022-05-26 20:01:38.111193
261,"""ATOM"" ",-0.036,"""FTX ATOM ",2022-05-26 20:01:38.111193
267,"""AUDIO"" ",-0.0608,"""FTX AUDIO ",2022-05-26 20:01:38.111193
271,"""AVAX"" ",0.173657,"""Binance AVAX ",2022-05-26 20:01:38.111193
273,"""AVAX"" ",-0.02674736,"""dYdX AVAX ",2022-05-26 20:01:38.111193
275,"""AVAX"" ",-0.0264,"""FTX AVAX ",2022-05-26 20:01:38.111193
277,"""AVAX"" ",0.01,"""BitMEX AVAX ",2022-05-26 20:01:38.111193
283,"""AVAXT"" ",0.01,"""BitMEX AVAXT ",2022-05-26 20:01:38.111193
286,"""AXS"" ",0.15546,"""Binance AXS ",2022-05-26 20:01:38.111193
289,"""AXS"" ",-0.0584,"""FTX AXS ",2022-05-26 20:01:38.111193
291,"""AXS"" ",-0.0363,"""BitMEX AXS ",2022-05-26 20:01:38.111193
297,"""AXST"" ",-0.0294,"""BitMEX AXST ",2022-05-26 20:01:38.111193
302,"""BADGE"" ",0.0144,"""FTX BADGE ",2022-05-26 20:01:38.111193
308,"""BADGER"" ",-0.0464,"""FTX BADGER ",2022-05-26 20:01:38.111193
314,"""BAO"" ",0.0968,"""FTX BAO ",2022-05-26 20:01:38.111193
318,"""BAT"" ",-0.012184,"""Binance BAT ",2022-05-26 20:01:38.111193
321,"""BAT"" ",0.0208,"""FTX BAT ",2022-05-26 20:01:38.111193
328,"""BCHT"" ",0.01,"""BitMEX BCHT ",2022-05-26 20:01:38.111193
331,"""BEL"" ",0.008452,"""Binance BEL ",2022-05-26 20:01:38.111193
339,"""BIT"" ",0.0048,"""FTX BIT ",2022-05-26 20:01:38.111193
343,"""BLZ"" ",-0.006982,"""Binance BLZ ",2022-05-26 20:01:38.111193
349,"""BNBBU"" ",0.01,"""Binance BNBBU ",2022-05-26 20:01:38.111193
358,"""BNBT"" ",0.01,"""BitMEX BNBT ",2022-05-26 20:01:38.111193
361,"""BNT"" ",0.01,"""Binance BNT ",2022-05-26 20:01:38.111193
364,"""BNT"" ",-0.1224,"""FTX BNT ",2022-05-26 20:01:38.111193
370,"""BOBA"" ",-0.0552,"""FTX BOBA ",2022-05-26 20:01:38.111193
376,"""BSV"" ",-0.0496,"""FTX BSV ",2022-05-26 20:01:38.111193
380,"""BTCBU"" ",-0.008024,"""Binance BTCBU ",2022-05-26 20:01:38.111193
386,"""BTCDO"" ",0.01,"""Binance BTCDO ",2022-05-26 20:01:38.111193
392,"""BTCST"" ",0.01,"""Binance BTCST ",2022-05-26 20:01:38.111193
398,"""BTS"" ",0.075661,"""Binance BTS ",2022-05-26 20:01:38.111193
404,"""BTT"" ",0.019598,"""Binance BTT ",2022-05-26 20:01:38.111193
407,"""BTT"" ",-0.052,"""FTX BTT ",2022-05-26 20:01:38.111193
411,"""BZRX"" ",0.089926,"""Binance BZRX ",2022-05-26 20:01:38.111193
417,"""C98"" ",0.067425,"""Binance C98 ",2022-05-26 20:01:38.111193
420,"""C98"" ",-0.048,"""FTX C98 ",2022-05-26 20:01:38.111193
426,"""CAKE"" ",-0.02,"""FTX CAKE ",2022-05-26 20:01:38.111193
432,"""CEL"" ",0.0032,"""FTX CEL ",2022-05-26 20:01:38.111193
437,"""CELO"" ",-0.09818848,"""dYdX CELO ",2022-05-26 20:01:38.111193
439,"""CELO"" ",-0.036,"""FTX CELO ",2022-05-26 20:01:38.111193
443,"""CELR"" ",0.01,"""Binance CELR ",2022-05-26 20:01:38.111193
449,"""CHR"" ",0.01,"""Binance CHR ",2022-05-26 20:01:38.111193
452,"""CHR"" ",-0.028,"""FTX CHR ",2022-05-26 20:01:38.111193
456,"""CHZ"" ",0.017775,"""Binance CHZ ",2022-05-26 20:01:38.111193
459,"""CHZ"" ",-0.0184,"""FTX CHZ ",2022-05-26 20:01:38.111193
465,"""CLV"" ",-0.1824,"""FTX CLV ",2022-05-26 20:01:38.111193
471,"""CONV"" ",-0.1192,"""FTX CONV ",2022-05-26 20:01:38.111193
475,"""COTI"" ",0.075909,"""Binance COTI ",2022-05-26 20:01:38.111193
483,"""CREAM"" ",0.008,"""FTX CREAM ",2022-05-26 20:01:38.111193
489,"""CRO"" ",-0.012,"""FTX CRO ",2022-05-26 20:01:38.111193
493,"""CRV"" ",-0.008687,"""Binance CRV ",2022-05-26 20:01:38.111193
495,"""CRV"" ",0.00103496,"""dYdX CRV ",2022-05-26 20:01:38.111193
497,"""CRV"" ",-0.048,"""FTX CRV ",2022-05-26 20:01:38.111193
501,"""CTK"" ",0.01,"""Binance CTK ",2022-05-26 20:01:38.111193
507,"""CTSI"" ",0.01,"""Binance CTSI ",2022-05-26 20:01:38.111193
513,"""CVC"" ",0.01,"""Binance CVC ",2022-05-26 20:01:38.111193
516,"""CVC"" ",-0.028,"""FTX CVC ",2022-05-26 20:01:38.111193
522,"""CVX"" ",0.0464,"""FTX CVX ",2022-05-26 20:01:38.111193
526,"""DASH"" ",-0.019474,"""Binance DASH ",2022-05-26 20:01:38.111193
529,"""DASH"" ",-0.008,"""FTX DASH ",2022-05-26 20:01:38.111193
535,"""DAWN"" ",0.076,"""FTX DAWN ",2022-05-26 20:01:38.111193
542,"""DEFIM"" ",0.01,"""BitMEX DEFIM ",2022-05-26 20:01:38.111193
548,"""DEFIMEXTT"" ",0.739,"""BitMEX DEFIMEXTT ",2022-05-26 20:01:38.111193
551,"""DENT"" ",0.01,"""Binance DENT ",2022-05-26 20:01:38.111193
554,"""DENT"" ",-0.0864,"""FTX DENT ",2022-05-26 20:01:38.111193
558,"""DGB"" ",0.01,"""Binance DGB ",2022-05-26 20:01:38.111193
564,"""DODO"" ",0.01,"""Binance DODO ",2022-05-26 20:01:38.111193
567,"""DODO"" ",-0.1208,"""FTX DODO ",2022-05-26 20:01:38.111193
571,"""DOGEB"" ",0.01,"""Binance DOGEB ",2022-05-26 20:01:38.111193
577,"""DOGEBUSD"" ",0.001836,"""Binance DOGEBUSD ",2022-05-26 20:01:38.111193
586,"""DOGET"" ",0.01,"""BitMEX DOGET ",2022-05-26 20:01:38.111193
592,"""DOTT"" ",0.0019,"""BitMEX DOTT ",2022-05-26 20:01:38.111193
597,"""DRGN"" ",-0.0064,"""FTX DRGN ",2022-05-26 20:01:38.111193
601,"""DUSK"" ",0.008796,"""Binance DUSK ",2022-05-26 20:01:38.111193
607,"""DYDX"" ",-0.014518,"""Binance DYDX ",2022-05-26 20:01:38.111193
610,"""DYDX"" ",-0.048,"""FTX DYDX ",2022-05-26 20:01:38.111193
616,"""EDEN"" ",-0.0976,"""FTX EDEN ",2022-05-26 20:01:38.111193
620,"""EGLD"" ",0.005611,"""Binance EGLD ",2022-05-26 20:01:38.111193
623,"""EGLD"" ",-0.0024,"""FTX EGLD ",2022-05-26 20:01:38.111193
627,"""ENJ"" ",-0.034609,"""Binance ENJ ",2022-05-26 20:01:38.111193
629,"""ENJ"" ",0.01,"""dYdX ENJ ",2022-05-26 20:01:38.111193
631,"""ENJ"" ",-0.0264,"""FTX ENJ ",2022-05-26 20:01:38.111193
635,"""ENS"" ",-0.029907,"""Binance ENS ",2022-05-26 20:01:38.111193
638,"""ENS"" ",-0.02,"""FTX ENS ",2022-05-26 20:01:38.111193
645,"""EOST"" ",0.01,"""BitMEX EOST ",2022-05-26 20:01:38.111193
648,"""ETHBU"" ",0.003812,"""Binance ETHBU ",2022-05-26 20:01:38.111193
654,"""ETHBUSD"" ",-0.003988,"""Binance ETHBUSD ",2022-05-26 20:01:38.111193
663,"""ETHT"" ",0.01,"""BitMEX ETHT ",2022-05-26 20:01:38.111193
668,"""FIDA"" ",-0.1048,"""FTX FIDA ",2022-05-26 20:01:38.111193
672,"""FIL"" ",-0.070855,"""Binance FIL ",2022-05-26 20:01:38.111193
674,"""FIL"" ",-0.01061848,"""dYdX FIL ",2022-05-26 20:01:38.111193
676,"""FIL"" ",-0.0352,"""FTX FIL ",2022-05-26 20:01:38.111193
683,"""FILT"" ",0.0644,"""BitMEX FILT ",2022-05-26 20:01:38.111193
686,"""FLM"" ",0.01,"""Binance FLM ",2022-05-26 20:01:38.111193
689,"""FLM"" ",0.0184,"""FTX FLM ",2022-05-26 20:01:38.111193
693,"""FLOW"" ",-0.039358,"""Binance FLOW ",2022-05-26 20:01:38.111193
696,"""FLOW"" ",-0.0104,"""FTX FLOW ",2022-05-26 20:01:38.111193
700,"""FTM"" ",-0.025546,"""Binance FTM ",2022-05-26 20:01:38.111193
703,"""FTM"" ",-0.0144,"""FTX FTM ",2022-05-26 20:01:38.111193
707,"""FTMBUSD"" ",-0.001044,"""Binance FTMBUSD ",2022-05-26 20:01:38.111193
716,"""FTMT"" ",0.01,"""BitMEX FTMT ",2022-05-26 20:01:38.111193
719,"""FTT"" ",0.006435,"""Binance FTT ",2022-05-26 20:01:38.111193
722,"""FTT"" ",0.0008,"""FTX FTT ",2022-05-26 20:01:38.111193
726,"""FTTBU"" ",0.01,"""Binance FTTBU ",2022-05-26 20:01:38.111193
732,"""FTTBUSD"" ",0.004045,"""Binance FTTBUSD ",2022-05-26 20:01:38.111193
740,"""FXS"" ",0.0048,"""FTX FXS ",2022-05-26 20:01:38.111193
744,"""GAL"" ",-0.033434,"""Binance GAL ",2022-05-26 20:01:38.111193
747,"""GAL"" ",-0.0096,"""FTX GAL ",2022-05-26 20:01:38.111193
749,"""GAL"" ",0.0638,"""BitMEX GAL ",2022-05-26 20:01:38.111193
752,"""GALA"" ",-0.037544,"""Binance GALA ",2022-05-26 20:01:38.111193
755,"""GALA"" ",-0.0296,"""FTX GALA ",2022-05-26 20:01:38.111193
759,"""GALABUSD"" ",0.01,"""Binance GALABUSD ",2022-05-26 20:01:38.111193
765,"""GALBUSD"" ",-0.006397,"""Binance GALBUSD ",2022-05-26 20:01:38.111193
774,"""GALT"" ",0.0587,"""BitMEX GALT ",2022-05-26 20:01:38.111193
779,"""GLMR"" ",0.0328,"""FTX GLMR ",2022-05-26 20:01:38.111193
783,"""GMT"" ",-0.047544,"""Binance GMT ",2022-05-26 20:01:38.111193
786,"""GMT"" ",-0.0736,"""FTX GMT ",2022-05-26 20:01:38.111193
788,"""GMT"" ",0.01,"""BitMEX GMT ",2022-05-26 20:01:38.111193
791,"""GMTBUSD"" ",-0.035888,"""Binance GMTBUSD ",2022-05-26 20:01:38.111193
800,"""GMTT"" ",0.01,"""BitMEX GMTT ",2022-05-26 20:01:38.111193
803,"""GRT"" ",-0.029826,"""Binance GRT ",2022-05-26 20:01:38.111193
806,"""GRT"" ",0.0016,"""FTX GRT ",2022-05-26 20:01:38.111193
812,"""GST"" ",-2.2928,"""FTX GST ",2022-05-26 20:01:38.111193
816,"""GTC"" ",-0.001675,"""Binance GTC ",2022-05-26 20:01:38.111193
822,"""HBAR"" ",-0.017831,"""Binance HBAR ",2022-05-26 20:01:38.111193
825,"""HBAR"" ",-0.0152,"""FTX HBAR ",2022-05-26 20:01:38.111193
829,"""HNT"" ",-0.049551,"""Binance HNT ",2022-05-26 20:01:38.111193
832,"""HNT"" ",-0.08,"""FTX HNT ",2022-05-26 20:01:38.111193
838,"""HOLY"" ",0.4608,"""FTX HOLY ",2022-05-26 20:01:38.111193
842,"""HOT"" ",-0.02003,"""Binance HOT ",2022-05-26 20:01:38.111193
845,"""HOT"" ",-0.0312,"""FTX HOT ",2022-05-26 20:01:38.111193
851,"""HT"" ",-0.04,"""FTX HT ",2022-05-26 20:01:38.111193
857,"""HUM"" ",0.0656,"""FTX HUM ",2022-05-26 20:01:38.111193
861,"""ICP"" ",-0.060763,"""Binance ICP ",2022-05-26 20:01:38.111193
863,"""ICP"" ",0.00596232,"""dYdX ICP ",2022-05-26 20:01:38.111193
865,"""ICP"" ",-0.0232,"""FTX ICP ",2022-05-26 20:01:38.111193
869,"""ICX"" ",-0.025422,"""Binance ICX ",2022-05-26 20:01:38.111193
872,"""ICX"" ",-0.0104,"""FTX ICX ",2022-05-26 20:01:38.111193
876,"""IMX"" ",-0.036792,"""Binance IMX ",2022-05-26 20:01:38.111193
